"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl"
"MoneyLion","false","We saw your review and truly understand the frustration that this experience has caused you. We would greatly appreciate the opportunity to review your situation in more detail. Please use this link; https://mlion.info/customerhelp to access our contact form by copy and pasting the link into an open browser window. Once the form loads, please complete and submit it, and one of our customer advocates will contact you directly to discuss this matter.","2024-01-25T23:36:07.000Z","I took out a loan through moneylion and I have paid on time every month. I started getting emails that my last payment was missed and so I reached out. Every customer service representative was disrepesectful unhelpful uninformed and at times would completely make up things about my payment history or account until I was finally told that for some reason Moneylion marked my loan payment as an early payment for next month and the only way to solve the issue was to pay twice. I still have no had my issue resolved because all my conversations with moneylion help end with being told I’ll be transferred to someone else who will email me then the chat suddenly ends. My credit score will probably be damaged this month to a mistake moneylion made and their help staff know just as much about how moneylion works as you do

(Moneylion fixed my problem right away after I posted several bad reviews. Skip the customer care go right to the bad reviews. I spoke with 6 people and was told no one could do anything. Posted my review. Someone reached out and the problem was fixed right away.)","1","No one cares","https://trustpilot.com/reviews/65ac1412194271fa6f553fb5"
"MoneyLion","false","We strive for feedback like this, and we are so lucky to have you as part of our community, Mari! Together, we will succeed!","2023-03-24T20:02:59.000Z","Money Lion has many services to offer and good short money advice videos to give.","5","Money Lion has many services to offer…","https://trustpilot.com/reviews/641799ae50ef40355d6e8a08"
"MoneyLion","false","Thanks so much for your feedback! We’re really glad you are enjoying our app, Katie!","2023-03-22T02:51:59.000Z","Fast and easy transfer money to another account and the availability cash when you need it.","5","Fast and easy","https://trustpilot.com/reviews/641a512fd656714ff86d15fd"
"MoneyLion","false","We take customer security very seriously, Joseph, and would truly appreciate the opportunity to review your experience in more detail. Please use this link; https://mlion.info/customerhelp to access our contact form by copy and pasting the link into an open browser window. Once the form loads, please complete and submit it and one of our customer advocates will contact you directly.","2023-12-24T20:35:13.000Z","I had a good experience with Moneylion which then turned into a questionable one. Their customer service is excellent and attentive, but I question their security. 2 weeks ago I took an Instacash loan from them and everything went smoothly. You have to give them your bank debit card when you sign up. Well last Friday my bank called me to tell me my debit card number had been compromised. Only two other accounts had it and they may also be culprits, but I'm questioning the security measures of MoneyLion based on the timing of this situation. So I'm not saying don't use them, but just saying be careful with your information. I have closed my account with MoneyLion and made sure they don't have my personal data. I won't use them again.","2","I had a good experience with MoneyLion, but!!!","https://trustpilot.com/reviews/658879e07661acd11406f037"
"MoneyLion","false","We truly understand the frustration this has caused you, Diane, and we would like to do our best to address this matter. Please copy and paste this link; https://mlion.info/customerhelp into an open browser, and once loaded complete and submit the contact form. Once the needed information is received, a MoneyLion customer advocate will contact you directly regarding your experience.","2023-11-30T13:07:34.000Z","Don’t recommend. I used RoarMoney so I could get my direct deposit up to 2 days earlier, and that didn’t happen. I used to have my Chase checking account for my direct deposit and Chase would deposit my paycheck 2 days early! But NOT moneylion. What a scam. I am absolutely livid. Oh and customer support is terrible. Don’t ask them if they see anything pending because they apparently can’t see anything. This is our money we are talking about, not a package I can wait out on. Never again.","1","Scam","https://trustpilot.com/reviews/65686cf64497614ae560c8eb"
"MoneyLion","false","Thank you for leaving this awesome review, Lewis! We sincerely appreciate your feedback, thank you for being the best part of MoneyLion!","2023-03-18T18:20:35.000Z","The best Financial services company hands down they do what they say unlike other Financial services companies they saved my life financially Mr Sauls would highly recommend Moneylion to anyone enjoy your day","5","The best Financial services company…","https://trustpilot.com/reviews/6415e4d30128019a0290d479"
"MoneyLion","false","This is not the type of experience we wish to create and would truly appreciate the opportunity to review this situation in more detail. Please allow one of our dedicated customer advocates to contact you regarding this matter by filling out and submitting our contact form. The form can be accessed by copy and pasting this link; https://mlion.info/customerhelp into an open browser window.","2023-10-12T04:08:23.000Z","Money lion is a horrible company. Someone stole my personal information and created a account under me. Money lion wouldn’t look into it but had no problem reporting I hadn’t paid a bill. They were no help and have ruined not only my credit but affected my career because employer requires good credit. Money lion has allows the person who commuted fraud use the wrong birthday. They didn’t even verify the correct birthday when they created the account. Stay as far away as you can from this company. They will burn you the first chance they get.","1","Run from Money Lion","https://trustpilot.com/reviews/6527551772682c0b717ffda0"
"MoneyLion","false","We saw your review, Raquel, and would truly appreciate the opportunity to turn your experience around. Please use this link; https://mlion.info/customerhelp to access our contact form by copy and pasting the link into an open browser window. Once the form loads, please complete and submit it. Once received, one of our customer advocates will contact you directly.","2023-12-20T02:11:42.000Z","It was great in the beginning… until Money Lion and Instacash both took money unauthorized from my account! They are scammers and fraud companies who want to take every fee and penny they can from the everyday customer! Not all money is good Money!","2","It was great in the beginning… until…","https://trustpilot.com/reviews/6582313dd2e91dbc76a695e7"
"MoneyLion","false","We can see and understand your frustration regarding your experience. We want to ensure your concerns are full addressed. One of our dedicated Customer Advocates is currently reviewing the matters that you've brought to our attention in detail and will be in contact with you directly.","2023-07-07T15:58:55.000Z","Is it fraud or abuse when: ... a company that has access to your bank, unilaterally changes the date agreed upon to withdraw funds? Or when a company refuses to correct a reoccurring problem? Offers loans that are not real loans? Or when customer service fails to respond to complaints, fix complaint tickets, and gives you the run around for weeks on end? Moneylion should be reported to the Better Business Bureau bbb.org, trustpilot.com. our State's Attorney General to stop these practices","2","Is it fraud or abuse?","https://trustpilot.com/reviews/64a81a1f18e3821a347f998e"
"MoneyLion","false","We completely understand the frustration you experienced regarding this situation. Please allow one of our customer advocates to review this matter further by copy and pasting this link; https://mlion.info/customerhelp into an open browser window. Once the page loads, fill out and submit the associated form.","2023-09-20T10:59:47.000Z","Terrible service, I do not recommend. Customer for two years. Paid off credit builder loan, now they are saying I don't qualify for another loan. They sure want to take $19.99 for 'membership' fees every month for nothing though. Lol. Done with this company. My advice is to find another more credible credit builder company, because this one is not worth the trouble.","1","Terrible service","https://trustpilot.com/reviews/650ab4838a6c3b25072b81ed"
"MoneyLion","false","Thank you so much for leaving this awesome review, Nicole! We are so grateful for members like you.","2023-03-18T02:39:26.000Z","Able to budget. Borrow, build credit, bank, invest you name it this app is awesome","5","Able to budget","https://trustpilot.com/reviews/6415083e096a502c8da405c9"
"MoneyLion","false","Hey Shamblin! That's why we're here! We're thrilled to hear about your experience with us. Thanks for being the best part of MoneyLion!","2023-07-23T09:05:43.000Z","You guys really care about your members. I have always felt like you go out of your way and go beyond the call of duty for me.","5","You uys really care about your members.","https://trustpilot.com/reviews/64bcd147934f8be046fd9053"
"MoneyLion","false","","2024-03-09T05:16:05.000Z","Trustpilot help center","5","This email account is an account update.which are always enabled manage your preferences for others email from Trustpilot","https://trustpilot.com/reviews/65ebd47484b6218dfe5aa206"
"MoneyLion","false","Thanks for leaving us such a positive review! We are stoked to be part of your financial journey, James!","2023-03-16T19:16:11.000Z","I haven't ever had any problems, just great timely experiences! Thank you!","5","I haven't ever had any problems","https://trustpilot.com/reviews/64134edb7e7f6df6497855df"
"MoneyLion","false","This is not the type of experience we want our customers to have, Richard, and would like the opportunity to review your concern further. Please copy and paste this link; https://mlion.info/customerhelp into your browser, and fill out and submit the form that loads. Once received, we will reach out to you directly.","2023-04-26T19:57:37.000Z","Everyone please stay away from this company!! my bank acct. was hacked into and unauthorized withdrawls were taken totaling $700!!! Called & spoke to someone who barely spoke english & stated they would investigate. Got email back stating there was nothing they could do!! I got screwed & scammed! contacting attorney to make sure this doesn't happen to anyone else.","1","Everyone please stay away from this…","https://trustpilot.com/reviews/644966119230fc6bb5e3b918"
"MoneyLion","false","Hello Tiaraa! Thanks for sharing such a positive review! We are happy that you are enjoying Instacash.","2023-03-13T18:39:55.000Z","It is a wonderful app! The credit builder loan and cash advances are the best part of the app.","5","It is a wonderful app","https://trustpilot.com/reviews/640f51db3ebcd2cc5a50f5cb"
"MoneyLion","false","We appreciate you taking to share your experience, Jeff, and we apologize that we were not able to fully meet your needs. We were able to confirm that a member of our Customer Advocacy team has reached out to you directly. Please review and respond to their email for additional assistance.","2023-12-26T23:37:45.000Z","I tried Moneylion. It seemed okay at first, bit to get around usary lending laws, they will loan you up to $100 until your next payday for $7 (often trying to coerce you into tipping also). They claim no interest, but that is equivalent to 7% interest in 2 weeks which is 180% interest per year. If you only need it for 3 days, Still $7 which makes it 800% interest. That is not even the worst.
Apparently they didn't like my spending habits and froze my accounts. I had Roarmoney checking and crypto and they refuse to give my money back. I am just starting the process of filing SEC complaints. This is my first complaint of many.

This is communism with a social credit score. If they don't think you meet the mold of a good globalist, they keep your money.","1","I tried Moneylion","https://trustpilot.com/reviews/658b47a8b4dcff009f397d78"
