"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewLanguage","reviewRatingScore","reviewTitle","reviewUrl"
"OneMain Financial","false","Hi Deborah! Thank you so much for taking the time to leave a review for Lizbeth. Our team members strive to provide professional and friendly service to all of our customers. We truly do appreciate the recognition. -SG
","2023-11-14T20:09:51.000Z","Working with Lizbeth made my experience at OneMain Financial a very unique and positive one. Lizbeth is highly qualified and she made sure to address all of my concerns in a timely manner. The entire process was seamlessly handled and upheld in the utmost professional and ethical manner. I highly recommend OMF and their services. Please ask for Lizbeth if you are bilingual (español) or would like to be assisted by someone who has a high EQ and is willing to make every effort to advocate for you. Thank you OMF and Lizbeth!","all","5","Thank you Lizbeth!","https://trustpilot.com/reviews/6553b7efecb41017c4329b33"
"OneMain Financial","true","Thank you for taking the time to provide us with feedback. We see that your star rating does not seem to match with the review you provided. If you'd like to edit your review, please:

1. Log on to your Trustpilot account
2. Click on your profile picture (top right)
3. Click GO to my profile
4. Find the review you are updating and click Edit
5. After you are done changing the rating, click on SUBMIT YOUR REVIEW NOW

Thanks. -SG
","2023-11-14T17:27:54.000Z","No problems occured.I was pleased with service as always Retha at Somerset Ky location is respectful and she is clear with cost and all information is reviewed and presented clearly. I am a repeat customers due to her customer service approach. Leah at that location is very helpful as well.","all","1","No problems occured.I was pleased with…","https://trustpilot.com/reviews/655391fa2778ba16eba484a9"
"OneMain Financial","false","Please visit our site at http://spr.ly/OneMain for more information about your payment options, or contact your local branch, which you can find here: https://spr.ly/OMFBranches. Your loan specialist will be happy to assist you with your payment. Thanks. -SG","2023-11-14T16:34:44.000Z","Wish I could choose 0 star . There customer service really suck . Very unprofessional . This is for Brandon fl location . They tell you that you can change your payment due date when you first sign in and then when you call to tell them you need the date change they tell you you only can change to 17 . No I need change for the 25th. Told them I get pay 22 of every month and they have the nerve to tell me to re due my budget . PLEASE DONT TELL ME HOW TO DO MY BUDGET . Stay away from them not professional at all .","all","1","Wish I could choose 0 star","https://trustpilot.com/reviews/65538584a4fece2a4e8394fe"
"OneMain Financial","true","Hi Edward! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-13T13:48:21.000Z","she was very helpful, clear, and detailed. She made sure she listened and and called back as soon as she got an answer. Thanks to her I will most likely do business again with One Financial.","all","5","She was very helpful","https://trustpilot.com/reviews/65520d0593f91d139938fdf9"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-13T10:44:56.000Z","everyone in the office was very helpful to me. I got lost on the way there and i had to make a later appointment, they tried to guide me but I didn't know the area very well. everything went well.","all","5","everyone in the office was very helpful…","https://trustpilot.com/reviews/6551e208dff80f1a6eea9511"
"OneMain Financial","true","","2023-11-12T20:35:43.000Z","Date of experience: October 25, 2023","all","5","Very personal and attentive to my needs","https://trustpilot.com/reviews/65511afffea293252c6d855b"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-12T14:33:05.000Z","Daja, was really professional and helpful. Thank you","all","5","Daja","https://trustpilot.com/reviews/6550c6014f844245a1a850ff"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-12T07:12:10.000Z","I have used One Main in the past and always have a good experience. The office staff is very helpful and informative.","all","5","It is fast and efficent","https://trustpilot.com/reviews/65505eaaedb7f3e449f7cad3"
"OneMain Financial","true","Thank you for your kind words, Johnny. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-11T18:23:07.000Z","I would like to express my gratitude towards One Main Financial for their excellent customer service. Thanks to their loan, I was able to pay off some of my bills and get ahead with my finances. Although I wasn't necessarily behind on payments, it was a great opportunity to plan a nice vacation trip. Once again, thank you to One Main Financial for their assistance.","all","5","I would like to express my gratitude…","https://trustpilot.com/reviews/654faa6b32537f43a27310e1"
"OneMain Financial","false","We apologize for your frustration. We understand that working to improve your financial situation can be challenging, and we try our best to accommodate. Thank you for considering OneMain, and if you'd like to learn more about your application, please call 855-663-6246. -SG
","2023-11-11T18:13:59.000Z","The worst customer service. They lie. They’re to busy to help you because they were remodeling the office in New Port Richey and working out of Clearwater. They’re overwhelmed and will let you know that you’re a burden. Let me start with I have good credit and have had three loans with One Main. All paid on time and loans paid off early. I applied and spoke to a Vernisha. She called me and I was approved not for the 20,000 I asked for but for 10,000. After that I couldn’t get her on the phone to help with the process. I called three different times just for her to respond with a text to only ask question on the text. She had no time to help so she put me to the local branch in New Port Richey. That was a Sunday. Monday I heard nothing. Tuesday I called spoke with a Jason and he said I we will have you closed out by tomorrow and you will here from me by the end of the day today or first thing in the morning. No call at all. Wednesday nothing. So I called and left a message at lunch time. Nothing back again. Thursday called and left a message at lunch. Nothing back again. So I decided to go into the local office after work at 5 pm to see what’s going on and if I can help the process since I have already be approved no going on almost two weeks. I spoke to one girl at the desk and told her what was going on and she let me know how over whelmed they are and someone will be with me shortly. Then the branch manager Sean came over and asked me what was going on. I explained it all over again. He seem to be annoyed that I was annoyed with the lack of customer service. he then went to his computer punched a couple keys sat there for five minutes and came back and said I’m sorry we can’t approve you for anything at this time.now if that was the case all of this could of been settled on that first call. But it wasn’t. He was rude and annoyed because I came in without an appointment. I feel he made an executive decision to send me on my way instead of trying to help. Straight BS. Horrible customer service. The company thrives on speed and you can have a 550 credit score and still get approved. BS because my score is way higher than that and I was approved on the first phone call. All other loans were done within 24 to 48 hours. Now I sent an email about the situation and their email response said if I need immediate attention that I need to call them. Again Lack of customer service. Again straight BS.","all","1","The worst customer service","https://trustpilot.com/reviews/654fa8477beea597bf91655e"
"OneMain Financial","true","","2023-11-11T07:24:50.000Z","The lady I dealt with was very pleasant","all","5","The lady I dealt with was very pleasant and explained everything to me.","https://trustpilot.com/reviews/654f10225a25bddb6cfae6fc"
"OneMain Financial","true","","2023-11-11T03:35:57.000Z","Date of experience: November 08, 2023","all","5","No comments","https://trustpilot.com/reviews/654eda7c2fb6601dfba4caac"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-10T22:49:21.000Z","I enjoyed the customer service that was provided to as well as their quick follow-up on my unsecured loan. They provided options for me that were clear and concise. The process was fast, easy and informative all from the comfort of my home. Thank you!","all","5","I enjoyed the customer service that was…","https://trustpilot.com/reviews/654e97518b9118d2c5c5262f"
"OneMain Financial","true","","2023-11-10T22:43:33.000Z","Date of experience: October 31, 2023","all","5","Quick and easy process.","https://trustpilot.com/reviews/654e95f54aaa92263cf35d96"
"OneMain Financial","false","We'd like to learn more to see how we can help. Please send us an email at omfsocial@omf.com with subject line ""Trustpilot complaint"" and include your first and last name, Trustpilot username, phone number, zip code, and a few additional details about your experience. -SG
","2023-11-10T20:59:56.000Z","I am having an issue that I need to discuss with someone in authority. Will someone please respond to me. I need to speak to someone.
Thank you!","all","1","I am having an issue that I need to…","https://trustpilot.com/reviews/654e7dacb76211210aaa7834"
"OneMain Financial","false","Thank you for sharing your experience. We're excited you are now on a path to a brighter financial future! We're also pleased to hear Dee provided so much help. -SG
","2023-11-10T19:39:38.000Z","Dee! Thank you SOOO much for you amazing customer service, calming and friendly demeanor and honestly just being human. I am so grateful for you. You are truly a LEGEND ;-) Thanks again, stay safe and blessed","all","5","Thank you Dee!","https://trustpilot.com/reviews/654e6adaaf340ea7d1634fe6"
"OneMain Financial","true","","2023-11-10T17:40:52.000Z","Date of experience: October 31, 2023","all","5","Great experience","https://trustpilot.com/reviews/654e4f04b32db26f5beff433"
"OneMain Financial","true","","2023-11-10T17:35:08.000Z","Date of experience: November 08, 2023","all","5","Fast reliable service","https://trustpilot.com/reviews/654e4dacd768935a93e9dda6"
"OneMain Financial","true","Thanks for your positive review. At OneMain Financial we strive to provide great customer service and are so happy we could provide the help you needed. Have a great day. - ck","2023-11-10T06:17:26.000Z","Great Customer service and it was a fast and pleasant experience with good friendly staff. :)","all","5","Great Customer service and it was a…","https://trustpilot.com/reviews/654daed6a3720f42bdb6f180"
"OneMain Financial","true","","2023-11-10T05:23:14.000Z","the experience was wonderful","all","5","Very good","https://trustpilot.com/reviews/654da222be9e442c62215263"
"OneMain Financial","true","Hi Vera, reviews like yours are why we do what we do :) Thank you! - ck","2023-11-10T05:03:08.000Z","Christina was great. There was a misstep on the closing for a couple of days but it worked out. I always recommend OMF to my family and friends.","all","4","Christina was great","https://trustpilot.com/reviews/654d9d6c3b51a526042e5c8e"
"OneMain Financial","true","Thank you so much for taking the time to leave us feedback. We work hard to meet our customers’ needs and expectations, and we’re happy to hear we hit the mark for you. - ck","2023-11-10T02:04:27.000Z","Very easy to deal with and extremely polite","all","5","Very easy to deal with and extremely…","https://trustpilot.com/reviews/654d738beb68b57e1b01e576"
"OneMain Financial","true","We take pride in providing excellent service and we are so glad you had a positive experience with Jim. Thank you for sharing! - ck","2023-11-10T01:08:24.000Z","I had a very Professional,Knowledgeable, and Honest Experience with Jim in at the Boscovs Shopping Center Exter Pa, 18643 !","all","5","I had a very…Professional experience !","https://trustpilot.com/reviews/654d666841f55305ee17e366"
"OneMain Financial","true","Thank you so much for taking the time to leave us feedback. We work hard to meet our customers’ needs and expectations, and we’re happy to hear we hit the mark for you. - ck","2023-11-10T01:00:21.000Z","The process was straightforward and smooth. I appreciate the quick response from the team especially De. Thank you for all your help during my loan process.","all","5","The process was straightforward and…","https://trustpilot.com/reviews/654d648592a1f3d8ee970771"
"OneMain Financial","true","Zelma, thank you so much for taking the time to leave us feedback. We work hard to meet our customers’ needs and expectations, and we’re happy to hear we hit the mark for you. - ck","2023-11-09T23:28:10.000Z","Everything was very simple and I+
did not have to jump through hoops. Thank you very much.","all","5","Simple and easy","https://trustpilot.com/reviews/654d4eea5d3771bb30d99c7c"
"OneMain Financial","true","Hi Pierre! Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T22:32:29.000Z","I highly rate OneMain Financial for the professionalism of the team.","all","5","The team knows what it is doing.","https://trustpilot.com/reviews/654d41dd368c00e8c84501c4"
"OneMain Financial","true","That's what we love to hear, Kenneth! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T21:00:24.000Z","The experience was reasonably painless and handled with experience and knowledge","all","5","Painless experience …","https://trustpilot.com/reviews/654d2c480e3296fadf031256"
"OneMain Financial","true","Hi Veronica. The interest rate you receive is based on our review of several factors, including your ability to meet our credit standards, which includes things like your credit history and your income after your monthly expenses. Please feel free to reach out to your local branch if you have any questions. Your loan specialist would be happy to address any concerns you may have and determine the best solution for your situation: https://spr.ly/OMFBranches. Thank you. -SG
","2023-11-09T20:12:45.000Z","Great timing receiving funds. The interest is a bit too high but I suppose a person have to go with what they can get. The people have great personalities and pleasant.","all","5","Great timing receiving funds","https://trustpilot.com/reviews/654d211d6f18493e1b87e1dc"
"OneMain Financial","true","Thank you for sharing your experience. We're excited you are now on a path to a brighter financial future! We're also pleased to hear Lis provided so much help. -SG
","2023-11-09T20:10:19.000Z","Lis , thank you so much Grant and fast service.","all","5","Lisabet","https://trustpilot.com/reviews/654d208be0cff84ffee91048"
"OneMain Financial","true","Hi Melody! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T19:55:10.000Z","Had friendly ladys that help me they are great!","all","5","Had friendly ladys that help me they…","https://trustpilot.com/reviews/654d1cfeff119a8f9d776a91"
"OneMain Financial","true","That's what we love to hear, Joan! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T19:21:42.000Z","One Main has ALWAYS been there when I've needed you. The process is quick and easy. I highly recommend your company.","all","5","One Main has ALWAYS been there when…","https://trustpilot.com/reviews/654d15264c48d685a809d7b4"
"OneMain Financial","false","Hi Wilbert! We take pride in providing excellent service and we are so glad you had a positive experience with Guy. Thank you for sharing! -SG
","2023-11-09T19:11:13.000Z","My experience was awesome!
I truly appreciate the service and most importantly I appreciate Guy for being very patient and helpful with my account.
I’ll recommend anyone to see Guy if you’re planning to any service at One Main Financial located in Boynton Beach!","all","5","My experience was awesome!","https://trustpilot.com/reviews/654d12b194607370b963df88"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T19:05:47.000Z","The rep, Cee, that I dealt with was very professional and made the process very easy.","all","5","The rep Cee","https://trustpilot.com/reviews/654d116b7550030b59f37edc"
"OneMain Financial","true","Thank you so much for taking the time to leave a review for Natasha. Our team members strive to provide professional and friendly service to all of our customers. We truly do appreciate the recognition. -SG
","2023-11-09T18:56:22.000Z","Natasha was excellent and I highly recommend OMF .","all","5","Natasha was excellent and I highly…","https://trustpilot.com/reviews/654d0f36a78edcea8708f9f7"
"OneMain Financial","true","That's what we love to hear, Benjamin! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T18:45:57.000Z","The new person was very knowledgeable and helpful and understanding a real professional.
Wish only I could have borrowed at least 1200.00. Which I needed.","all","5","The new person was very knowledgeable…","https://trustpilot.com/reviews/654d0cc47385f4dc4ab9da61"
"OneMain Financial","true","We are very happy to hear about your positive experience with Jessica. We look forward to helping you reach your goals. -SG
","2023-11-09T18:44:42.000Z","Jessica was awesome,she was very pleasant.she also made everything easy for me to understand. I enjoyed speaking with her. She listened to me, she didn't mind me showing her pictures of my grandbabies. In my opinion Jessica is a great asset to your company. Thank you.","all","5","Jessica was awesome,she was very…","https://trustpilot.com/reviews/654d0c7a31bd2de59c51d4fd"
"OneMain Financial","true","Thank you for sharing your experience. We're excited you are now on a path to a brighter financial future! We're also pleased to hear Alan provided so much help. -SG
","2023-11-09T18:42:10.000Z","Alan was the agent I spoke with on phone..he stayed on phone with me the entire time signing all the paperwork..my money was in my bank the following morning..truly a positive experience..gave me multiple offers to choose from..so I could set my own payments and they let you choose when your payments are due..highly recommend using this company if you are in need of a loan","all","5","Alan at One Main was wonderful!","https://trustpilot.com/reviews/654d0be27082c61fcade6079"
"OneMain Financial","true","We'd like to learn more to see how we can help. Please send us an email at omfsocial@omf.com and include your first and last name, Trustpilot username, phone number, zip code, and a few additional details about your experience. -SG
","2023-11-09T17:55:09.000Z","I used OneMain to get a car loan. I was on the phone with them 32 times in a 48 hour period. And then they said that everything was good to go. That was NOT the case. We got to the dealership and then there was something wrong with a paystub after being told everything was good. I was at the dealership until almost 8pm with my 3 kids all under 5 and the dealership closed at 6. The only helpful ones in this scenario was the dealership. I will not be using OneMain for a car loan again once mine is paid off. So unhappy, and felt like a complete idiot.","all","1","I used OneMain to get a car loan","https://trustpilot.com/reviews/654d00ddb54de31f0aa08c0c"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T17:54:51.000Z","My experience with applying for my loan was outstanding in every way. Number one was making me comfortable I normally have a neverous reaction with these situations Things went great, quick,explaining of all info was quick to understand.loan officer was very nice","all","5","My experience with applying for my loan…","https://trustpilot.com/reviews/654d00cbcb428d19cafa306c"
"OneMain Financial","true","Thank you so much for taking the time to leave a review for Clarissa. Our team members strive to provide professional and friendly service to all of our customers. We truly do appreciate the recognition. -SG
","2023-11-09T17:50:23.000Z","Clarissa was very nice and helped me out. She explained things and was patient with me. Things were done in a timely manner.","all","5","Clarissa was very nice and helped me…","https://trustpilot.com/reviews/654cffbf0954a6da2da3743a"
"OneMain Financial","true","Hi there Latosha! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T17:11:17.000Z","The process was quick, easy, and the representatives were able to answer all questions asked.","all","5","The process was quick","https://trustpilot.com/reviews/654cf6957a161696ca7ee650"
"OneMain Financial","true","Hello Jeremy! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T16:14:18.000Z","The lady that worked my loan was phenomenal. Went above and beyond to help me get exactly what fit my needs best.","all","5","The lady that worked my loan was…","https://trustpilot.com/reviews/654ce93a966033dbcfdb2fa4"
"OneMain Financial","true","That's what we love to hear, Beverly! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T16:05:25.000Z","Everyone is awesome!!! Wendy has great customer service","all","5","Everyone is awesome!!","https://trustpilot.com/reviews/654ce725fea37843c5de4e52"
"OneMain Financial","true","Hello! Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T15:33:29.000Z","Date of experience: November 08, 2023","all","5","The guy was great at his job","https://trustpilot.com/reviews/654cdfa9e377121833a4ff22"
"OneMain Financial","true","Hi Christine! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T14:28:49.000Z","The process was very quick, easy and very accommodating.","all","5","The process was very quick","https://trustpilot.com/reviews/654cd0813dae92cb4cbfeeb0"
"OneMain Financial","true","Hi Darlene! We are very happy to hear about your positive experience with Jonathon. We look forward to helping you reach your goals. -SG
","2023-11-09T14:17:55.000Z","Jonathon was the person that helped us. He was always patient and helpful. Very easy to work with. He guided us through the process and kept us updated. My skills using internet are very weak. He worked with me and helped me to figure out how to use the tools to send information. He always helped us with a smile we heard through the phone. Also when I needed tech support the lady that helped me was very kind and helpful. Great experience.","all","5","Great company to work with.","https://trustpilot.com/reviews/654ccdf3593935c475644a41"
"OneMain Financial","true","Hi Tracey! Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T14:02:01.000Z","Date of experience: November 08, 2023","all","5","He stayed for us to come and sign.","https://trustpilot.com/reviews/654cca3944a54c4dc9aafc4f"
"OneMain Financial","true","We'd like to learn more to see how we can help. Please send us an email at omfsocial@omf.com with subject line ""Trustpilot complaint"" and include your first and last name, Trustpilot username, phone number, zip code, and a few additional details about your experience. -SG
","2023-11-09T13:58:05.000Z","I applied for a car financial loan. I waited at the dealership almost 5 hrs waiting on my application to be processed and finalized. I think that was really exhausting and i was disappointed.","all","3","The loan process","https://trustpilot.com/reviews/654cc94d63725fed97ad9234"
"OneMain Financial","true","Hi Merle! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T11:09:02.000Z","All employees were kind, courteous, friendly from the time I got there to the time I signed the loan.","all","5","All employees were kind","https://trustpilot.com/reviews/654ca1aeae1ce72a5bee9ca7"
"OneMain Financial","true","Thank you for your kind words. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T08:39:28.000Z","Garrett was extremely helpful throughout the entire process. He will be a big loss to your company.","all","5","Friendly and helpful personnel","https://trustpilot.com/reviews/654c7ea0023906c91b25521c"
"OneMain Financial","true","","2023-11-09T08:28:40.000Z","They were polite, efficient, and professional","all","5","They were polite","https://trustpilot.com/reviews/654c7c1833d36d74e0d3c610"
"OneMain Financial","true","","2023-11-09T07:21:03.000Z","They have helped me out of a tough situation twice.","all","5","They have helped me out of a tough…","https://trustpilot.com/reviews/654c6c3f2be03d6e68ab3082"
"OneMain Financial","true","Thank you so much for taking the time to leave us this amazing review about your experience with Kayla. We're so glad we could help. -SG
","2023-11-09T07:03:12.000Z","Kayla was very professional and courteous . And she the kinda person you want helping you keep up the good work !!! The whole staff was friendly and respectful","all","5","Kayla was very professional and…","https://trustpilot.com/reviews/654c681008e5b500c8d64ef6"
"OneMain Financial","true","","2023-11-09T06:22:44.000Z","Very professional, on time service","all","5","Very professional","https://trustpilot.com/reviews/654c5e94b446994c8e983437"
"OneMain Financial","true","We really appreciate you taking the time to leave such a positive review. We aim to provide an excellent experience for all of our customers and we are so happy that we were able to do that for you. Thanks again! -SG
","2023-11-09T05:42:37.000Z","The customer service is always so nice. The staff makes your experience feel like you are special and so willing to help out.","all","5","The customer service is always so nice","https://trustpilot.com/reviews/654c552dd99c856002e2034e"
"OneMain Financial","true","","2023-11-09T05:03:53.000Z","Efficient kind thorough professional and again kind","all","5","Efficient kind thorough professional…","https://trustpilot.com/reviews/654c4c19d9b48879265d91f2"
"OneMain Financial","true","","2023-11-09T04:52:18.000Z","Knowing that some one help me with my situation","all","5","Knowing that some one help me with my…","https://trustpilot.com/reviews/654c4962df2c6aacd874af8f"
"OneMain Financial","true","","2023-11-09T04:51:16.000Z","Everything was easy. Everyone was friendly","all","5","Everything was easy","https://trustpilot.com/reviews/654c4924fdee41c6a86c3299"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T04:50:44.000Z","The rep who worked with me offering me loan options, collecting documents, and closing the loan (Aria) was great. All her colleagues who answered the phone when I called her Dept we’re good, too. I doubt quite get the underwriting department’s decision making as one option offered to me wasn’t approved by them even though it would have been the most helpful option for us, seemed reasonable, and actually offered One Main the opportunity to make more money (at least they aren’t approving things just so they could make more money!).","all","4","Great work by representative.","https://trustpilot.com/reviews/654c490444bfd7b9ff94e123"
"OneMain Financial","true","Please feel free to reach out to your local branch if you have any questions. Your loan specialist would be happy to address any concerns you may have and determine the best solution for your situation: https://spr.ly/OMFBranches. Thank you. -SG","2023-11-09T04:40:42.000Z","When we were signing the papers I saw the routing number to my bank looked different than what I used. Denise said something like I copied it from somewhere or it auto filled. I can’t really remember. So I was told it would probably deposit the next day. I waited three days then called them and they had received it back. I was told they can’t do another deposit so they had to issue a check. The bank put a hold on the check for 6 days. So I was waiting 9 days for money I really need asap.","all","3","Money Delayed. When we were signing the papers I saw…","https://trustpilot.com/reviews/654c46aa4b5a524b8ecd0f2c"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-11-09T04:34:30.000Z","Great to work with. My loan counselor went way beyond her job helping me get my loan materials correct. I do not have a smartphone and only a tablet so I had LOTS of problems. She was very patient and helped me get everything I needed to get my loan in short period of time. Hold on to this employee.","all","5","Good employee.","https://trustpilot.com/reviews/654c4536e542ee5579f8df5f"
"OneMain Financial","true","We love to read great things about our customers’ interactions with Jennifer. Thank you for sharing your experience with us! -SG
","2023-11-09T04:30:38.000Z","Jennifer the agent was very pleasant with a great attitude. She took her time in explaining everything to us. She’s an excellent asset to your company.","all","5","Jennifer the agent was very pleasant…","https://trustpilot.com/reviews/654c444eb838faf2097795ac"
"OneMain Financial","true","","2023-11-09T04:19:37.000Z","Date of experience: November 08, 2023","all","5","Great customer service","https://trustpilot.com/reviews/654c41b9f25f58b9f75394e4"
"OneMain Financial","true","We appreciate your awesome review about your experience with Bill! We strive to provide excellent service to all customers. Thank you! -SG
","2023-11-09T04:17:54.000Z","The courteousness of the staff, beginning with Bill. The helpfulness of the organization in getting a vehicle, and just the overall ways they've used to contact me and make sure that everything was going well.","all","4","The courteousness of the staff","https://trustpilot.com/reviews/654c4152a0bb044db4b96425"
"OneMain Financial","true","","2023-11-09T03:56:55.000Z","I enjoy all the help and information given to me","all","5","I enjoy all the help and information…","https://trustpilot.com/reviews/654c3c67203c29c715a4cccb"
"OneMain Financial","true","","2023-11-09T03:53:00.000Z","Date of experience: November 08, 2023","all","5","Got approved and sue did all she could","https://trustpilot.com/reviews/654c3b7c820dbce78d5a45f9"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T03:46:04.000Z","Thank you one-main. The process was easy and he staff was super nice and thorough about the product!","all","5","Thank you one-main","https://trustpilot.com/reviews/654c39dc17d15cfba14c0bbe"
"OneMain Financial","true","","2023-11-09T03:27:39.000Z","Very friendly and always","all","5","Very friendly and always made you feel important. I've used you a few times. I'l","https://trustpilot.com/reviews/654c358b32cfd9acb71f7451"
"OneMain Financial","true","","2023-11-09T03:25:31.000Z","Friendly and helpful and very understanding and very professional","all","5","Friendly and helpful and very…","https://trustpilot.com/reviews/654c350bde50a5e67a47417c"
"OneMain Financial","true","That's what we love to hear, Carol! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T03:09:56.000Z","Was able to go there in person, a reliable company no worries about being scammed.Very thorough friendly, helpful and professional","all","5","Was able to go there in person","https://trustpilot.com/reviews/654c3164bbc576db2b8d01b8"
"OneMain Financial","true","","2023-11-09T03:05:45.000Z","Great experience! Smooth and quick transaction!","all","5","Great experience","https://trustpilot.com/reviews/654c3069ee7ff1aad9f36423"
"OneMain Financial","true","","2023-11-09T02:55:54.000Z","Date of experience: November 08, 2023","all","5","Best Institution Financial","https://trustpilot.com/reviews/654c2e1a0358066606987fc7"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T02:50:59.000Z","The customer service is excellent, and they turned my application into a loan super fast and very pleasantly at every moment.","all","5","Repeat customer!","https://trustpilot.com/reviews/654c2cf3c0c76b8ee9668f79"
"OneMain Financial","true","Thank you for choosing us and for sharing your experience! Improving finances is a journey and we're glad to start that process with you. Don't forget to take advantage of our helpful articles, tools, and tips at: https://www.onemainfinancial.com/resources -SG
","2023-11-09T02:48:47.000Z","Always a pleasant experience. Everyone is super nice and willing to help you get what you need.","all","5","The Best!","https://trustpilot.com/reviews/654c2c6f5bde204dd5a4f3f1"
"OneMain Financial","true","That's what we love to hear! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-11-09T02:47:48.000Z","Tyler helped me in situation that my husband was going through with his ex-wife not seeing his daughter and need help with a lawyer. She was fantastic in finding a way for me to help my husband do so.","all","5","Husband with child visit","https://trustpilot.com/reviews/654c2c34235cfa2c36f27fed"
"OneMain Financial","true","","2023-11-09T02:41:06.000Z","Date of experience: November 08, 2023","all","5","the person I worked with was excellent","https://trustpilot.com/reviews/654c2aa29a4180947b9ad570"
